"","NOM_ENT","NOM_MUN","CVE_INEGI","year","Election","TOTAL","effective_number_parties","Winning_Party","alternation","num_alternations"
"5631","Hidalgo","Tepehuacán De Guerrero","13062","2011","Municipal",12445,1.98259401526843,"PRI",0,0
"5632","Hidalgo","Tepehuacán De Guerrero","13062","2016","Municipal",13300,2.33407655016555,"PRI",0,0
"5633","Hidalgo","Tepeji Del Río De Ocampo","13063","1987","Municipal",10250,1,"PRI",NA,NA
"5634","Hidalgo","Tepeji Del Río De Ocampo","13063","1990","Municipal",4828,2.09538552096025,"PRI",0,0
"5635","Hidalgo","Tepeji Del Río De Ocampo","13063","1993","Municipal",15212,1.81523407908208,"PRI",0,0
"5636","Hidalgo","Tepeji Del Río De Ocampo","13063","1996","Municipal",17794,2.53757686554127,"PRI",0,0
"5637","Hidalgo","Tepeji Del Río De Ocampo","13063","1999","Municipal",17670,3.02936857191979,"PRI",0,0
"5638","Hidalgo","Tepeji Del Río De Ocampo","13063","2002","Municipal",19325,2.51651524379107,"PAN",1,1
"5639","Hidalgo","Tepeji Del Río De Ocampo","13063","2005","Municipal",20971,3.99340601454836,"PRI",1,2
"5640","Hidalgo","Tepeji Del Río De Ocampo","13063","2008","Municipal",22873,3.82471824404955,"PRI_C",1,3
"5641","Hidalgo","Tepeji Del Río De Ocampo","13063","2011","Municipal",22635,2.30546437555048,"PRI_C",0,3
"5642","Hidalgo","Tepeji Del Río De Ocampo","13063","2016","Municipal",27502,4.74807031067718,"PANAL",1,4
"5643","Hidalgo","Tepetitlán","13064","1987","Municipal",1848,1.03523135124648,"PRI",NA,NA
"5644","Hidalgo","Tepetitlán","13064","1990","Municipal",2187,2.01809546754676,"PRI",0,0
"5645","Hidalgo","Tepetitlán","13064","1993","Municipal",3171,2.21742139148403,"PRI",0,0
"5646","Hidalgo","Tepetitlán","13064","1996","Municipal",3494,2.16722443933992,"PRI",0,0
"5647","Hidalgo","Tepetitlán","13064","1999","Municipal",3308,2.25717931380731,"PRI",0,0
"5648","Hidalgo","Tepetitlán","13064","2002","Municipal",3980,2.58525466592364,"PRI",0,0
"5649","Hidalgo","Tepetitlán","13064","2005","Municipal",4431,2.80328696257616,"PAN",1,1
"5650","Hidalgo","Tepetitlán","13064","2008","Municipal",4814,3.17494224614204,"PRI_C",1,2
"5651","Hidalgo","Tepetitlán","13064","2011","Municipal",5215,4.2373875695435,"PRI",0,2
"5652","Hidalgo","Tepetitlán","13064","2016","Municipal",5396,2.79877104146435,"PAN",1,3
"5653","Hidalgo","Tetepango","13065","1987","Municipal",1663,1.31444330639239,"PRI",NA,NA
"5654","Hidalgo","Tetepango","13065","1990","Municipal",1800,1.80721278703448,"PRI",0,0
"5655","Hidalgo","Tetepango","13065","1993","Municipal",3200,1.98627530318824,"PRI",0,0
"5656","Hidalgo","Tetepango","13065","1996","Municipal",3587,2.02008802977979,"PRD",1,1
"5657","Hidalgo","Tetepango","13065","1999","Municipal",3963,3.14370256408409,"PRI",1,2
"5658","Hidalgo","Tetepango","13065","2002","Municipal",4613,3.21537691353147,"PRI",0,2
"5659","Hidalgo","Tetepango","13065","2005","Municipal",4658,3.5156655812467,"PT",1,3
"5660","Hidalgo","Tetepango","13065","2008","Municipal",5406,3.03845642394674,"PRI_C",1,4
"5661","Hidalgo","Tetepango","13065","2011","Municipal",6083,3.74147836178008,"PT",1,5
"5662","Hidalgo","Tetepango","13065","2016","Municipal",6215,2.77890110871821,"PT",0,5
"5663","Hidalgo","Villa De Tezontepec","13066","1987","Municipal",1804,1,"PRI",NA,NA
"5664","Hidalgo","Villa De Tezontepec","13066","1990","Municipal",1576,1.77338849135574,"PRI",0,0
"5665","Hidalgo","Villa De Tezontepec","13066","1993","Municipal",2511,1.39979388680336,"PRI",0,0
"5666","Hidalgo","Villa De Tezontepec","13066","1996","Municipal",3265,2.08944318040438,"PRD",1,1
"5667","Hidalgo","Villa De Tezontepec","13066","1999","Municipal",3512,2.29082388461544,"PRI",1,2
"5668","Hidalgo","Villa De Tezontepec","13066","2002","Municipal",3724,3.04776996309762,"PRI_C",1,3
"5669","Hidalgo","Villa De Tezontepec","13066","2005","Municipal",4351,2.26461852886049,"PAN",1,4
"5670","Hidalgo","Villa De Tezontepec","13066","2008","Municipal",4986,3.2444750063716,"PRI_C",1,5
"5671","Hidalgo","Villa De Tezontepec","13066","2011","Municipal",5356,3.8929296176658,"PANAL",1,6
"5672","Hidalgo","Villa De Tezontepec","13066","2016","Municipal",5122,2.94715815686922,"PRI_C",1,7
"5673","Hidalgo","Tezontepec De Aldama","13067","1987","Municipal",4964,1.03984445690354,"PRI",NA,NA
"5674","Hidalgo","Tezontepec De Aldama","13067","1990","Municipal",4499,2.00407081505311,"PRI",0,0
"5675","Hidalgo","Tezontepec De Aldama","13067","1993","Municipal",8603,2.06360180271397,"PRD",1,1
"5676","Hidalgo","Tezontepec De Aldama","13067","1996","Municipal",12320,1.99037545716565,"PRD",0,1
"5677","Hidalgo","Tezontepec De Aldama","13067","1999","Municipal",13236,2.25519021487343,"PRI",1,2
"5678","Hidalgo","Tezontepec De Aldama","13067","2002","Municipal",15966,2.63834304460624,"PRD",1,3
"5679","Hidalgo","Tezontepec De Aldama","13067","2005","Municipal",17980,4.13692314142793,"PRD",0,3
"5680","Hidalgo","Tezontepec De Aldama","13067","2008","Municipal",19786,3.55263459757179,"PRI_C",1,4
"5681","Hidalgo","Tezontepec De Aldama","13067","2011","Municipal",22358,3.80881483335783,"PAN",1,5
"5682","Hidalgo","Tezontepec De Aldama","13067","2016","Municipal",23308,4.05119770365148,"MC",1,6
"5683","Hidalgo","Tianguistengo","13068","1987","Municipal",3994,1,"PRI",NA,NA
"5684","Hidalgo","Tianguistengo","13068","1990","Municipal",4212,1.0191736928845,"PRI",0,0
"5685","Hidalgo","Tianguistengo","13068","1993","Municipal",3468,1.6978314893963,"PRI",0,0
"5686","Hidalgo","Tianguistengo","13068","1996","Municipal",2902,1.86802311373263,"PRI",0,0
"5687","Hidalgo","Tianguistengo","13068","1999","Municipal",3566,2.49250876646223,"PRI",0,0
"5688","Hidalgo","Tianguistengo","13068","2002","Municipal",4485,2.12548378792549,"PRI",0,0
"5689","Hidalgo","Tianguistengo","13068","2005","Municipal",5216,4.21527079836745,"PRI",0,0
"5690","Hidalgo","Tianguistengo","13068","2008","Municipal",4501,2.32454606125234,"PRI",0,0
"5691","Hidalgo","Tianguistengo","13068","2011","Municipal",7322,1.99797498773555,"PAN_C",1,1
"5692","Hidalgo","Tianguistengo","13068","2016","Municipal",7553,2.69665069877246,"PES",1,2
"5693","Hidalgo","Tizayuca","13069","1987","Municipal",4807,1,"PRI",NA,NA
"5694","Hidalgo","Tizayuca","13069","1990","Municipal",2727,1.80837698524926,"PRI",0,0
"5695","Hidalgo","Tizayuca","13069","1993","Municipal",8735,2.30298608279129,"PRI",0,0
"5696","Hidalgo","Tizayuca","13069","1996","Municipal",9346,2.85082013116697,"PRI",0,0
"5697","Hidalgo","Tizayuca","13069","1999","Municipal",10798,2.15757110788762,"PRI",0,0
"5698","Hidalgo","Tizayuca","13069","2002","Municipal",13157,2.20092071373217,"PAN",1,1
"5699","Hidalgo","Tizayuca","13069","2005","Municipal",17440,3.90331532510613,"PRI",1,2
"5700","Hidalgo","Tizayuca","13069","2008","Municipal",20894,2.94260734971923,"PRI_C",1,3
"5701","Hidalgo","Tizayuca","13069","2011","Municipal",25752,2.14080721368652,"PRI",0,3
"5702","Hidalgo","Tizayuca","13069","2016","Municipal",30505,3.38127845417506,"PRI",0,3
"5703","Hidalgo","Tlahuelilpan","13070","1987","Municipal",2799,1.99948318276725,"PARM",NA,NA
"5704","Hidalgo","Tlahuelilpan","13070","1990","Municipal",3881,1.9767391135164,"PARM",0,0
"5705","Hidalgo","Tlahuelilpan","13070","1993","Municipal",4741,1.9381397047316,"PRI",1,1
"5706","Hidalgo","Tlahuelilpan","13070","1996","Municipal",4465,2.50970076215701,"PRI",0,1
"5707","Hidalgo","Tlahuelilpan","13070","1999","Municipal",4648,2.25367778606991,"PRI",0,1
"5708","Hidalgo","Tlahuelilpan","13070","2002","Municipal",5646,2.86952500366862,"PRD",1,2
"5709","Hidalgo","Tlahuelilpan","13070","2005","Municipal",5894,3.44629829720527,"PRI",1,3
"5710","Hidalgo","Tlahuelilpan","13070","2008","Municipal",6833,3.04364347307363,"PRD",1,4
"5711","Hidalgo","Tlahuelilpan","13070","2011","Municipal",7391,3.39233602997196,"PRI",1,5
"5712","Hidalgo","Tlahuelilpan","13070","2016","Municipal",8085,5.31968493487377,"PT",1,6
"5713","Hidalgo","Tlahuiltepa","13071","1987","Municipal",3469,1,"PRI",NA,NA
"5714","Hidalgo","Tlahuiltepa","13071","1990","Municipal",2898,1.05350515086301,"PRI",0,0
"5715","Hidalgo","Tlahuiltepa","13071","1993","Municipal",3210,1.30884705462732,"PRI",0,0
"5716","Hidalgo","Tlahuiltepa","13071","1996","Municipal",3105,1.18197470043609,"PRI",0,0
"5717","Hidalgo","Tlahuiltepa","13071","1999","Municipal",3446,1.91319957543586,"PRI",0,0
"5718","Hidalgo","Tlahuiltepa","13071","2002","Municipal",3855,1.98731953043284,"PRI",0,0
"5719","Hidalgo","Tlahuiltepa","13071","2005","Municipal",4130,1.89552124613141,"PRD",1,1
"5720","Hidalgo","Tlahuiltepa","13071","2008","Municipal",4784,1.99988254309446,"PRI_C",1,2
"5721","Hidalgo","Tlahuiltepa","13071","2011","Municipal",5458,2.88327989511454,"PRI",0,2
"5722","Hidalgo","Tlahuiltepa","13071","2016","Municipal",5491,2.05020708911143,"PANAL",1,3
"5723","Hidalgo","Tlanalapa","13072","1987","Municipal",1863,1,"PRI",NA,NA
"5724","Hidalgo","Tlanalapa","13072","1990","Municipal",1941,1.04313780757492,"PRI",0,0
"5725","Hidalgo","Tlanalapa","13072","1993","Municipal",3295,1.46353893062556,"PRI",0,0
"5726","Hidalgo","Tlanalapa","13072","1996","Municipal",3696,2.03730383866782,"PRI",0,0
"5727","Hidalgo","Tlanalapa","13072","1999","Municipal",3833,2.45714291926238,"PRI",0,0
"5728","Hidalgo","Tlanalapa","13072","2002","Municipal",4332,2.94861278471832,"PAN",1,1
"5729","Hidalgo","Tlanalapa","13072","2005","Municipal",4481,3.20416909698244,"PRI",1,2
"5730","Hidalgo","Tlanalapa","13072","2008","Municipal",4697,2.47593881260636,"PRI",0,2
"5731","Hidalgo","Tlanalapa","13072","2011","Municipal",5386,3.13686087070352,"PAN",1,3
"5732","Hidalgo","Tlanalapa","13072","2016","Municipal",5525,5.29450516851923,"Independiente.1",1,4
"5733","Hidalgo","Tlanchinol","13073","1987","Municipal",6805,1,"PRI",NA,NA
"5734","Hidalgo","Tlanchinol","13073","1990","Municipal",4613,1.57926633821825,"PRI",0,0
"5735","Hidalgo","Tlanchinol","13073","1993","Municipal",5727,1.28880732625518,"PRI",0,0
"5736","Hidalgo","Tlanchinol","13073","1996","Municipal",8093,1.93485834865807,"PRI",0,0
"5737","Hidalgo","Tlanchinol","13073","1999","Municipal",9684,2.09131323611975,"PRI",0,0
"5738","Hidalgo","Tlanchinol","13073","2002","Municipal",9290,3.19847598192069,"PRI",0,0
"5739","Hidalgo","Tlanchinol","13073","2005","Municipal",11757,3.89475758683926,"PRI",0,0
"5740","Hidalgo","Tlanchinol","13073","2008","Municipal",14227,2.88852155280599,"PAN",1,1
"5741","Hidalgo","Tlanchinol","13073","2011","Municipal",15561,3.07537908922143,"PAN",0,1
"5742","Hidalgo","Tlanchinol","13073","2016","Municipal",17223,3.1893258020703,"PAN",0,1
"5743","Hidalgo","Tlaxcoapan","13074","1987","Municipal",4162,1.11925716797163,"PRI",NA,NA
"5744","Hidalgo","Tlaxcoapan","13074","1990","Municipal",3108,1.74896072631832,"PRI",0,0
"5745","Hidalgo","Tlaxcoapan","13074","1993","Municipal",5124,2.11001935837685,"PRI",0,0
"5746","Hidalgo","Tlaxcoapan","13074","1996","Municipal",6124,1.99577053061036,"PRD",1,1
"5747","Hidalgo","Tlaxcoapan","13074","1999","Municipal",7394,2.53561143308108,"PRD",0,1
"5748","Hidalgo","Tlaxcoapan","13074","2002","Municipal",8257,2.34570158308057,"PRI",1,2
"5749","Hidalgo","Tlaxcoapan","13074","2005","Municipal",9540,2.37910816984143,"PRD",1,3
"5750","Hidalgo","Tlaxcoapan","13074","2008","Municipal",9651,3.79440165325367,"PAN",1,4
"5751","Hidalgo","Tlaxcoapan","13074","2011","Municipal",11407,3.19977879825363,"PT",1,5
"5752","Hidalgo","Tlaxcoapan","13074","2016","Municipal",12775,4.91023375988592,"PAN",1,6
"5753","Hidalgo","Tolcayuca","13075","1987","Municipal",1753,1,"PRI",NA,NA
"5754","Hidalgo","Tolcayuca","13075","1990","Municipal",1535,1.63118011811773,"PRI",0,0
"5755","Hidalgo","Tolcayuca","13075","1993","Municipal",2912,1.85050602392811,"PRI",0,0
"5756","Hidalgo","Tolcayuca","13075","1996","Municipal",3555,2.44239990522352,"PAN",1,1
"5757","Hidalgo","Tolcayuca","13075","1999","Municipal",4467,2.21777622966608,"PAN",0,1
"5758","Hidalgo","Tolcayuca","13075","2002","Municipal",4596,2.88873915842387,"PRI",1,2
"5759","Hidalgo","Tolcayuca","13075","2005","Municipal",4841,4.42242665992014,"PVEM",1,3
"5760","Hidalgo","Tolcayuca","13075","2008","Municipal",5832,3.51081984211007,"PRI_C",1,4
"5761","Hidalgo","Tolcayuca","13075","2011","Municipal",6057,2.79671594416605,"PRI",0,4
"5762","Hidalgo","Tolcayuca","13075","2016","Municipal",6782,6.14809699585032,"PANAL",1,5
"5763","Hidalgo","Tula De Allende","13076","1987","Municipal",16762,1.07847077122674,"PRI",NA,NA
"5764","Hidalgo","Tula De Allende","13076","1990","Municipal",12791,1.36786672228438,"PRI",0,0
"5765","Hidalgo","Tula De Allende","13076","1993","Municipal",20195,1.69494813366684,"PRI",0,0
"5766","Hidalgo","Tula De Allende","13076","1996","Municipal",22251,2.56820653010046,"PRD",1,1
"5767","Hidalgo","Tula De Allende","13076","1999","Municipal",26213,2.1177361140307,"PRI",1,2
"5768","Hidalgo","Tula De Allende","13076","2002","Municipal",32987,2.67087431048543,"PAN",1,3
"5769","Hidalgo","Tula De Allende","13076","2005","Municipal",28463,2.45952578870807,"PRI",1,4
"5770","Hidalgo","Tula De Allende","13076","2008","Municipal",30204,3.25389196909223,"PRI_C",1,5
"5771","Hidalgo","Tula De Allende","13076","2011","Municipal",34887,2.78661609491203,"PRI_C",0,5
"5772","Hidalgo","Tula De Allende","13076","2016","Municipal",35869,4.5280879893106,"PRI_C",0,5
"5773","Hidalgo","Tulancingo De Bravo","13077","1987","Municipal",21897,1.05733575214032,"PRI",NA,NA
"5774","Hidalgo","Tulancingo De Bravo","13077","1990","Municipal",10383,1.81255910522166,"PRI",0,0
"5775","Hidalgo","Tulancingo De Bravo","13077","1993","Municipal",26439,1.74111680454927,"PRI",0,0
"5776","Hidalgo","Tulancingo De Bravo","13077","1996","Municipal",23659,2.31661952897183,"PRI",0,0
"5777","Hidalgo","Tulancingo De Bravo","13077","1999","Municipal",30266,2.29529113730598,"PAN",1,1
"5778","Hidalgo","Tulancingo De Bravo","13077","2002","Municipal",33584,3.76001039301847,"PRI",1,2
"5779","Hidalgo","Tulancingo De Bravo","13077","2005","Municipal",39222,2.43686199844791,"PRD",1,3
"5780","Hidalgo","Tulancingo De Bravo","13077","2008","Municipal",53055,3.24898808065026,"PRI_C",1,4
"5781","Hidalgo","Tulancingo De Bravo","13077","2011","Municipal",57536,3.78073427831489,"PAN",1,5
"5782","Hidalgo","Tulancingo De Bravo","13077","2016","Municipal",57541,4.79679901358884,"PRI_C",1,6
"5783","Hidalgo","Xochiatipan","13078","1987","Municipal",4049,1,"PRI",NA,NA
"5784","Hidalgo","Xochiatipan","13078","1990","Municipal",2679,1.82058546061411,"PRI",0,0
"5785","Hidalgo","Xochiatipan","13078","1993","Municipal",3869,1.46964059922677,"PRI",0,0
"5786","Hidalgo","Xochiatipan","13078","1996","Municipal",4362,2.11478694701323,"PRI",0,0
"5787","Hidalgo","Xochiatipan","13078","1999","Municipal",5915,2.32079707228692,"PRI",0,0
"5788","Hidalgo","Xochiatipan","13078","2002","Municipal",6612,3.80512815772519,"PRI",0,0
"5789","Hidalgo","Xochiatipan","13078","2005","Municipal",7910,2.93960599338547,"PAN",1,1
"5790","Hidalgo","Xochiatipan","13078","2008","Municipal",8834,3.47811720583466,"PRD",1,2
"5791","Hidalgo","Xochiatipan","13078","2011","Municipal",9416,3.38073639954344,"PRI",1,3
"5792","Hidalgo","Xochiatipan","13078","2016","Municipal",10391,3.9482901325945,"PAN",1,4
"5793","Hidalgo","Xochicoatlán","13079","1987","Municipal",2669,1,"PRI",NA,NA
"5794","Hidalgo","Xochicoatlán","13079","1990","Municipal",2095,1,"PRI",0,0
"5795","Hidalgo","Xochicoatlán","13079","1993","Municipal",2447,1.08657451538555,"PRI",0,0
"5796","Hidalgo","Xochicoatlán","13079","1996","Municipal",2526,1.43011115722147,"PRI",0,0
"5797","Hidalgo","Xochicoatlán","13079","1999","Municipal",2861,1.77444107298206,"PRI",0,0
"5798","Hidalgo","Xochicoatlán","13079","2002","Municipal",3255,3.27276261694612,"PRI",0,0
"5799","Hidalgo","Xochicoatlán","13079","2005","Municipal",3513,4.7483373672185,"PVEM",1,1
"5800","Hidalgo","Xochicoatlán","13079","2008","Municipal",2846,2.04649739972738,"PRI",1,2
"5801","Hidalgo","Xochicoatlán","13079","2011","Municipal",4289,2.78924074650063,"PRI_C",1,3
"5802","Hidalgo","Xochicoatlán","13079","2016","Municipal",4774,3.89109839319316,"PT",1,4
"5803","Hidalgo","Yahualica","13080","1987","Municipal",5205,1.26926471214511,"PRI",NA,NA
"5804","Hidalgo","Yahualica","13080","1990","Municipal",2792,1.75749191513462,"PRI",0,0
"5805","Hidalgo","Yahualica","13080","1993","Municipal",3601,1.573736997635,"PRI",0,0
"5806","Hidalgo","Yahualica","13080","1996","Municipal",5134,2.01901508225526,"PRI",0,0
"5807","Hidalgo","Yahualica","13080","1999","Municipal",6918,2.9128513241289,"PT",1,1
"5808","Hidalgo","Yahualica","13080","2002","Municipal",8431,5.0848025855309,"PRI",1,2
"5809","Hidalgo","Yahualica","13080","2005","Municipal",9644,4.78659510401885,"PAN",1,3
"5810","Hidalgo","Yahualica","13080","2008","Municipal",10936,4.08579375696437,"PRI_C",1,4
"5811","Hidalgo","Yahualica","13080","2011","Municipal",12189,2.06544568704053,"PRD",1,5
"5812","Hidalgo","Yahualica","13080","2016","Municipal",13190,4.37827814155605,"PES",1,6
"5813","Hidalgo","Zacualtipán De Ángeles","13081","1987","Municipal",3975,1,"PRI",NA,NA
"5814","Hidalgo","Zacualtipán De Ángeles","13081","1990","Municipal",1928,1.61148663880556,"PRI",0,0
"5815","Hidalgo","Zacualtipán De Ángeles","13081","1993","Municipal",4483,1.82495395455942,"PRI",0,0
"5816","Hidalgo","Zacualtipán De Ángeles","13081","1996","Municipal",4578,2.1952823302443,"PRI",0,0
"5817","Hidalgo","Zacualtipán De Ángeles","13081","1999","Municipal",6121,2.13078245513283,"PRI",0,0
"5818","Hidalgo","Zacualtipán De Ángeles","13081","2002","Municipal",8944,1.93223268472377,"PAN",1,1
"5819","Hidalgo","Zacualtipán De Ángeles","13081","2005","Municipal",9704,3.08793864185264,"PAN",0,1
"5820","Hidalgo","Zacualtipán De Ángeles","13081","2008","Municipal",11233,2.85973250912338,"PRI_C",1,2
"5821","Hidalgo","Zacualtipán De Ángeles","13081","2011","Municipal",12177,2.55352686440166,"PRI",0,2
"5822","Hidalgo","Zacualtipán De Ángeles","13081","2016","Municipal",15407,4.58543586085094,"MC",1,3
"5823","Hidalgo","Zapotlán De Juárez","13082","1987","Municipal",2241,1.05686080366002,"PRI",NA,NA
"5824","Hidalgo","Zapotlán De Juárez","13082","1990","Municipal",2504,1.01610201573382,"PRI",0,0
"5825","Hidalgo","Zapotlán De Juárez","13082","1993","Municipal",2548,1.45424668531504,"PRI",0,0
"5826","Hidalgo","Zapotlán De Juárez","13082","1996","Municipal",3718,1.91210865979871,"PRI",0,0
"5827","Hidalgo","Zapotlán De Juárez","13082","1999","Municipal",5096,1.87083783647101,"PRI",0,0
"5828","Hidalgo","Zapotlán De Juárez","13082","2002","Municipal",5571,2.94738810061316,"PRI",0,0
"5829","Hidalgo","Zapotlán De Juárez","13082","2005","Municipal",7062,2.46718488925946,"PAN",1,1
"5830","Hidalgo","Zapotlán De Juárez","13082","2008","Municipal",7198,3.43622862542983,"PRI_C",1,2
"5831","Hidalgo","Zapotlán De Juárez","13082","2011","Municipal",8109,2.99451135794845,"PRI",0,2
"5832","Hidalgo","Zapotlán De Juárez","13082","2016","Municipal",8727,3.32609407757554,"PRD",1,3
"5833","Hidalgo","Zempoala","13083","1987","Municipal",4192,1,"PRI",NA,NA
"5834","Hidalgo","Zempoala","13083","1990","Municipal",1901,1.56196758241735,"PRI",0,0
"5835","Hidalgo","Zempoala","13083","1993","Municipal",6870,1.83215517758748,"PRI",0,0
"5836","Hidalgo","Zempoala","13083","1996","Municipal",6343,2.510406615171,"PRI",0,0
"5837","Hidalgo","Zempoala","13083","1999","Municipal",7653,2.31242335719217,"PRI",0,0
"5838","Hidalgo","Zempoala","13083","2002","Municipal",8726,2.32256959032272,"PRI",0,0
"5839","Hidalgo","Zempoala","13083","2005","Municipal",9077,3.10123738132941,"PRI",0,0
"5840","Hidalgo","Zempoala","13083","2008","Municipal",9909,2.40764817959796,"PRI",0,0
"5841","Hidalgo","Zempoala","13083","2011","Municipal",13138,2.50825111688397,"PRI",0,0
"5842","Hidalgo","Zempoala","13083","2016","Municipal",17706,3.00526550606755,"PRI",0,0
"5843","Hidalgo","Zimapán","13084","1987","Municipal",10081,1,"PRI",NA,NA
"5844","Hidalgo","Zimapán","13084","1990","Municipal",7346,1.62457667127654,"PRI",0,0
"5845","Hidalgo","Zimapán","13084","1993","Municipal",10680,1.60376716220426,"PRI",0,0
"5846","Hidalgo","Zimapán","13084","1996","Municipal",10511,2.12504069631998,"PRI",0,0
"5847","Hidalgo","Zimapán","13084","1999","Municipal",10049,2.09735837783052,"PRI",0,0
"5848","Hidalgo","Zimapán","13084","2002","Municipal",11321,2.43812463531913,"PAN",1,1
"5849","Hidalgo","Zimapán","13084","2005","Municipal",12471,2.72383001952771,"PRI",1,2
"5850","Hidalgo","Zimapán","13084","2008","Municipal",15521,2.23148420001996,"PRD",1,3
"5851","Hidalgo","Zimapán","13084","2011","Municipal",16799,2.45823137624919,"PRI",1,4
"5852","Hidalgo","Zimapán","13084","2016","Municipal",16811,2.37817448147636,"PAN",1,5
"5853","Jalisco","Acatic","14001","1982","Municipal",1745,1,"PRI",NA,NA
"5854","Jalisco","Acatic","14001","1988","Municipal",2106,1.88257227544139,"PRI",0,0
"5855","Jalisco","Acatic","14001","1992","Municipal",3665,2.0852360094604,"PAN",1,1
"5856","Jalisco","Acatic","14001","1995","Municipal",6176,2.0912019916152,"PAN",0,1
"5857","Jalisco","Acatic","14001","1997","Municipal",6325,2.39364804773748,"PAN",0,1
"5858","Jalisco","Acatic","14001","2000","Municipal",7003,2.67597426657548,"PRI",1,2
"5859","Jalisco","Acatic","14001","2003","Municipal",6838,2.88055156711063,"PRI",0,2
"5860","Jalisco","Acatic","14001","2006","Municipal",7830,2.88950957365093,"PAN",1,3
"5861","Jalisco","Acatic","14001","2009","Municipal",8167,2.82547290819737,"PAN",0,3
"5862","Jalisco","Acatic","14001","2012","Municipal",9452,3.13365196575164,"PRI_C",1,4
"5863","Jalisco","Acatic","14001","2015","Municipal",9050,3.0433949131901,"PAN",1,5
"5864","Jalisco","Acatic","14001","2018","Municipal",0,2.85641795928572,"PVEM",1,6
"5865","Jalisco","Acatlan De Juarez","14002","1982","Municipal",3420,1.07013147089005,"PRI",NA,NA
"5866","Jalisco","Acatlan De Juarez","14002","1988","Municipal",2810,1.89882899303388,"PRI",0,0
"5867","Jalisco","Acatlan De Juarez","14002","1992","Municipal",5693,2.18652758542082,"PRI",0,0
"5868","Jalisco","Acatlan De Juarez","14002","1995","Municipal",5875,2.26784029001948,"PRI",0,0
"5869","Jalisco","Acatlan De Juarez","14002","1997","Municipal",7379,2.92897451601403,"PVEM",1,1
"5870","Jalisco","Acatlan De Juarez","14002","2000","Municipal",7716,3.65152195058258,"PRI",1,2
"5871","Jalisco","Acatlan De Juarez","14002","2003","Municipal",7632,3.23892685131876,"PRI",0,2
"5872","Jalisco","Acatlan De Juarez","14002","2006","Municipal",8829,2.93695711036371,"PRD_C",1,3
"5873","Jalisco","Acatlan De Juarez","14002","2009","Municipal",9946,5.032337714853,"PAN",1,4
"5874","Jalisco","Acatlan De Juarez","14002","2012","Municipal",10751,3.93748181694675,"PRI_C",1,5
"5875","Jalisco","Acatlan De Juarez","14002","2015","Municipal",10854,4.18677243285197,"MC",1,6
"5876","Jalisco","Acatlan De Juarez","14002","2018","Municipal",0,6.35657281558151,"MC",0,6
"5877","Jalisco","Ahualulco De Mercado","14003","1982","Municipal",4360,2.58262116158174,"PRI",NA,NA
"5878","Jalisco","Ahualulco De Mercado","14003","1988","Municipal",3894,1.58252240194857,"PRI",0,0
"5879","Jalisco","Ahualulco De Mercado","14003","1992","Municipal",5769,1.2633761214899,"PRI",0,0
"5880","Jalisco","Ahualulco De Mercado","14003","1995","Municipal",7451,2.70552755115731,"PRI",0,0
"5881","Jalisco","Ahualulco De Mercado","14003","1997","Municipal",8243,2.48672479663464,"PRD",1,1
"5882","Jalisco","Ahualulco De Mercado","14003","2000","Municipal",8568,2.55235596675203,"PRD",0,1
"5883","Jalisco","Ahualulco De Mercado","14003","2003","Municipal",8610,3.39189523189568,"PVEM",1,2
"5884","Jalisco","Ahualulco De Mercado","14003","2006","Municipal",9889,3.84950689808748,"PVEM",0,2
"5885","Jalisco","Ahualulco De Mercado","14003","2009","Municipal",11469,3.34131014679471,"PRD",1,3
"5886","Jalisco","Ahualulco De Mercado","14003","2012","Municipal",12223,3.37705720048698,"PRI_C",1,4
"5887","Jalisco","Ahualulco De Mercado","14003","2015","Municipal",12033,3.79574927352092,"PRI",0,4
"5888","Jalisco","Ahualulco De Mercado","14003","2018","Municipal",0,3.25802728136619,"PRI",0,4
"5889","Jalisco","Amacueca","14004","1982","Municipal",948,1.11334596945033,"PRI",NA,NA
"5890","Jalisco","Amacueca","14004","1988","Municipal",1432,1.03537354283777,"PRI",0,0
"5891","Jalisco","Amacueca","14004","1992","Municipal",2629,3.26925243657572,"PRI",0,0
"5892","Jalisco","Amacueca","14004","1995","Municipal",2185,2.13398649134891,"PAN",1,1
"5893","Jalisco","Amacueca","14004","1997","Municipal",2262,2.23032820065528,"PRI",1,2
"5894","Jalisco","Amacueca","14004","2000","Municipal",2472,2.17758519027192,"PAN",1,3
"5895","Jalisco","Amacueca","14004","2003","Municipal",2404,3.09363420078652,"PAN",0,3
"5896","Jalisco","Amacueca","14004","2006","Municipal",2380,2.35214040487542,"PRI",1,4
"5897","Jalisco","Amacueca","14004","2009","Municipal",2550,2.62158169485495,"PRI_C",1,5
"5898","Jalisco","Amacueca","14004","2012","Municipal",2831,2.96175476043188,"PRI_C",0,5
"5899","Jalisco","Amacueca","14004","2015","Municipal",2742,2.90538621480876,"PRI",0,5
"5900","Jalisco","Amacueca","14004","2018","Municipal",0,3.28411444313294,"PRI",0,5
"5901","Jalisco","Amatitan","14005","1982","Municipal",1941,1.52986759218539,"PRI",NA,NA
"5902","Jalisco","Amatitan","14005","1988","Municipal",2087,1.82183758246047,"PRI",0,0
"5903","Jalisco","Amatitan","14005","1992","Municipal",3759,2.34513539884417,"PRI",0,0
