"","CVE_INEGI","state_code","mun_code","year","CORR_COUNT","INFRA_COUNT","state","sujeto","internal_audit","state_gov_audit","otro_state","ASE","ASF","SFP","otro_fed","otro","state_abbrv","reform_ley_anticorr","man_1.1","man_1.2","man_1.3","man_1.4","pol_2.1","pol_2.10","pol_2.2","pol_2.3","pol_2.4","pol_2.5","pol_2.6","pol_2.7","pol_2.8","pol_2.9","str_3.1","str_3.2","str_3.3","fin_4.1","leg_5.1","leg_5.2","int_6.1","int_6.2","int_6.3","int_6.4","int_6.5","int_6.6","int_6.7","reform_year_imco","ASE_binary","internal_audit_binary","ASF_binary","CORR_binary","INFRA_binary","total_muns","total_muns_subj","ID_ENTIDAD","pob_mun","idh","pea","indice_marginacion","impuestos_muni","egresos_muni","lag_impuestos_muni","lag_egresos_muni"
"6009","7085",7,85,2014,0,0,"Chiapas","not_subject",0,0,0,0,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,87,7,9916,0.7198,3151,0.3808,117943,43802351,1136760,34488263
"6010","5014",5,14,2014,0,0,"Coahuila","subject",0,0,0,0,0,0,0,0,"COAH",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,38,36,5,9935,0.7418,3369,-0.2634,863363,59231004,851228,32744538
"6011","13064",13,64,2014,0,4,"Hidalgo","subject",0,2,2,4,0,1,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,84,83,13,9940,0.7856,3776,-0.5268,596672,39901451,651806,33111598
"6012","20509",20,509,2014,0,0,"Oaxaca","subject",0,0,0,0,1,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,570,100,20,9967.8,0.6398,2393,1.8842,97248,43379433,144522,51423326
"6013","30114",30,114,2014,0,0,"Veracruz","not_subject",0,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,212,162,30,9974,0.7816,3576,0.1302,1497295,50234409,1640938,43605941
"6014","16023",16,23,2014,0,0,"Michoacan","not_subject",0,0,0,0,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,113,98,16,9975,0.7649,3550,-0.5183,1276028,33904626,1188034,36773805
"6015","16074",16,74,2014,0,0,"Michoacan","subject",0,0,0,1,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,113,98,16,9980,0.7589,3726,-0.5117,880244,44543054,953862,43989534
"6016","20338",20,338,2014,0,0,"Oaxaca","not_subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,9993.6,0.8382,4325,-1.1773,1306413,34606008,1157602.33333333,29880367.5
"6017","14020",14,20,2014,0,0,"Jalisco","subject",0,1,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,102,14,10029,0.7742,3893,-0.2701,4395633,70604316,1307504,64106746
"6018","4008",4,8,2014,0,0,"Campeche","subject",0,0,0,1,0,1,0,0,"CAM",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11,8,4,10048.8,0.755,3752,-0.0674,1960748,126998727,1422504,102828392
"6019","7043",7,43,2014,0,0,"Chiapas","subject",0,1,0,0,0,1,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,87,7,10108,0.7242,3356,0.4097,340843,51841459,395756,45893865
"6020","20131",20,131,2014,0,0,"Oaxaca","not_subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,10126.4,0.6912,3380,0.8463,12816,36878659,27150,37926400
"6021","10009",10,9,2014,0,0,"Durango","subject",0,0,0,3,0,0,0,0,"DGO",2017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,39,34,10,10149,0.7055,3512,0.3038,404655,52267551,536771,30948162
"6022","30020",30,20,2014,0,0,"Veracruz","not_subject",0,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,212,162,30,10157.6,0.6379,2824,1.7541,201377,30434159,155157,34004323
"6023","24027",24,27,2014,0,0,"San Luis Potosi","subject",118,2,0,0,0,0,0,0,"SLP",2017,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,58,56,24,10171,0.7577,3577,-0.1789,1353076,46882978,778572,41423514
"6024","21091",21,91,2014,0,0,"Puebla","subject",0,0,0,0,0,0,0,4,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,217,134,21,10171.4,0.8104,3502,-0.8734,315349.333333333,27119249.6666667,291686,27231416
"6025","24052",24,52,2014,0,0,"San Luis Potosi","subject",7,0,0,2,0,0,0,0,"SLP",2017,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,58,56,24,10174,0.7619,3205,0.187,882960,37856062,962732,38141008.5
"6026","29017",29,17,2014,0,0,"Tlaxcala","subject",0,0,0,2,0,0,0,0,"TLX",2017,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,60,57,29,10180,0.7609,4027,-0.9322,170986,29835270,90530,25796672
"6027","20325",20,325,2014,0,0,"Oaxaca","subject",0,1,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,10189.4,0.6264,3626,1.5467,1055,49714253,1055,51375902
"6028","29050",29,50,2014,0,0,"Tlaxcala","subject",0,0,0,2,0,0,0,0,"TLX",2017,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,60,57,29,10213.6,0.7929,3670,-0.9282,163909,30780605,103378,26874946
"6029","13072",13,72,2014,0,0,"Hidalgo","subject",0,0,0,1,0,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,84,83,13,10248,0.8533,3981,-1.3675,637399,25317366.5,751327,25728739
"6030","31013",31,13,2014,0,0,"Yucatan","unknown",0,0,0,0,0,0,0,0,"YUC",2017,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,106,67,31,10263,0.8126,3755,-0.9063,4384089,31166862,7558552,40862735
"6031","14040",14,40,2014,0,0,"Jalisco","not_subject",0,0,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,102,14,10284,0.7527,3994,-0.2416,1096317,57914484,1010684,37834186
"6032","30177",30,177,2014,0,0,"Veracruz","subject",1,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,212,162,30,10299,0.6874,3542,0.5594,931198,45444458,727142,24240139
"6033","15038",15,38,2014,0,1,"Estado de Mexico","not_subject",0,0,0,0,0,0,0,0,"EDOMEX",2017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,125,108,15,10308,0.7791,3818,-0.5948,2359730,81220900,2380640,53458530
"6034","30090",30,90,2014,0,0,"Veracruz","subject",1,0,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,162,30,10376,0.78,4094,-0.1322,1041880,30286752,639285,23867586
"6035","8035",8,35,2014,0,0,"Chihuahua","subject",0,4,0,0,0,0,1,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,67,61,8,10389,0.7996,4272,-0.7444,2792478,38256520,3670890,35887851
"6036","30170",30,170,2014,0,0,"Veracruz","subject",0,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,212,162,30,10389.4,0.5816,2531,1.8562,1794,44729427,17532,42675812
"6037","7116",7,116,2014,0,0,"Chiapas","subject",0,0,0,1,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,118,87,7,10392.8,0.6896,2768,1.2957,594070,56448278,554482,54448032
"6038","12072",12,72,2014,0,0,"Guerrero","subject",0,0,1,0,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,81,50,12,10400.8,0.6035,3259,1.884,4608,47046367,4608,46789439
"6039","29001",29,1,2014,0,0,"Tlaxcala","subject",0,0,0,2,0,0,0,0,"TLX",2017,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,60,57,29,10420.6,0.862,4022,-1.3582,469883,61424981,592452,25449865
"6040","8060",8,60,2014,0,0,"Chihuahua","not_subject",0,0,0,0,0,0,0,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,67,61,8,10427,0.862,3667,-1.5389,3325631,71695568,3152335,63371572.5
"6041","7042",7,42,2014,0,0,"Chiapas","subject",0,0,0,0,0,1,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,87,7,10446.2,0.7092,3176,0.7028,66189,62107406,94047,49850014
"6042","13040",13,40,2014,0,0,"Hidalgo","subject",3,1,0,1,0,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,84,83,13,10452,0.674,3513,1.0204,211901,57983257,234223,55570194
"6043","21008",21,8,2014,0,0,"Puebla","subject",4,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,217,134,21,10457,0.7769,3564,-0.184,205031,23489225,205031,23489225
"6044","10021",10,21,2014,0,0,"Durango","subject",0,0,0,0,1,0,0,0,"DGO",2017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,39,34,10,10473,0.7846,3444,-0.5682,1124189,40330443,868904,34908751
"6045","12081",12,81,2014,0,0,"Guerrero","not_subject",0,0,0,0,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,81,50,12,10484.4,0.64515,3269,1.7572,53559,60934999,64389,58458432
"6046","31003",31,3,2014,0,0,"Yucatan","subject",0,1,0,0,0,0,0,0,"YUC",2017,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,106,67,31,10517.2,0.7492,3842,-0.1077,200988,32968336,87030,28230455
"6047","32009",32,9,2014,0,0,"Zacatecas","subject",0,0,0,1,0,0,0,0,"ZAC",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,58,50,32,10565,0.7697,3372,-0.3541,5916189,65879297.3333333,4857758,48780879
"6048","15089",15,89,2014,0,0,"Estado de Mexico","subject",0,0,0,1,1,0,0,0,"EDOMEX",2017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,125,108,15,10578,0.8177,4017,-1.1165,1136930,44409861,1565190,44949040
"6049","8013",8,13,2014,0,0,"Chihuahua","unknown",0,0,0,0,0,0,0,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,67,61,8,10587,0.7999,3927,-0.9932,2745592,37180925,1975223,34743094
"6050","10006",10,6,2014,0,0,"Durango","subject",0,1,0,0,0,0,0,0,"DGO",2017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,39,34,10,10629,0.7453,3064,-0.1075,316231,48466801,84475,30371750
"6051","16011",16,11,2014,0,0,"Michoacan","subject",1,0,0,1,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,113,98,16,10653,0.7932,3815,-0.5652,849649,38220699,624283,43883625
"6052","20549",20,549,2014,0,0,"Oaxaca","not_subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,10657.4,0.7246,3558,0.8814,313095,37413572,438575,34039508.6666667
"6053","8004",8,4,2014,0,0,"Chihuahua","subject",1,1,2,0,0,1,0,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,67,61,8,10688,0.8433,5283,-1.6322,7044271,43621065,6346404,42137312
"6054","7056",7,56,2014,0,0,"Chiapas","not_subject",0,0,0,0,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,87,7,10706.6,0.5471,1639,1.9064,8330.69230769231,60553907,8986.38461538462,56448061
"6055","30199",30,199,2014,0,0,"Veracruz","subject",4,0,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,162,30,10709.6,0.7261,3515,-0.0016,1800293,43108329,416663,26285510
"6056","12036",12,36,2014,0,0,"Guerrero","not_subject",0,0,0,0,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,81,50,12,10714.2,0.6868,3279,1.1692,36724.6666666667,38603088.3333333,39398,36141607
"6057","20414",20,414,2014,0,0,"Oaxaca","subject",1,1,0,1,1,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,570,100,20,10722.8,0.7173,4501,0.6437,15500,38880060,24944,33135651
"6058","30079",30,79,2014,0,1,"Veracruz","subject",3,0,0,2,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,212,162,30,10724,0.6718,3859,0.6588,826710,51006025,684718,29925535
"6059","10035",10,35,2014,0,0,"Durango","subject",0,0,0,2,2,1,0,0,"DGO",2017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,39,34,10,10745,0.7686,3880,0.1827,1169730,49026722,1374994,36395065
"6060","16005",16,5,2014,0,0,"Michoacan","unknown",0,0,0,0,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,113,98,16,10768,0.7408,3460,0.1194,359118,39795434,265259,42468253
"6061","21138",21,138,2014,0,0,"Puebla","subject",0,1,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,217,134,21,10777,0.7506,3709,-0.0317,45572,22750302,45572,22750302
"6062","21167",21,167,2014,0,0,"Puebla","subject",1,0,4,3,0,0,2,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,217,134,21,10814.4,0.5972,3364,1.4349,162874.4,48045013.2,145296.8,49306428.4
"6063","20025",20,25,2014,0,0,"Oaxaca","not_subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,10823.4,0.7657,4276,0.0331,212120,46904353,180162,37483326
"6064","20309",20,309,2014,0,1,"Oaxaca","subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,570,100,20,10831,0.6706,2992,1.2966,44002,31439723,50610.5,41142571
"6065","30110",30,110,2014,0,0,"Veracruz","subject",0,0,0,3,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,212,162,30,10835,0.5469,2874,2.9272,335846,43350733,212076,39712220
"6066","14092",14,92,2014,0,0,"Jalisco","subject",1,1,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,125,102,14,10837,0.7497,4026,-0.4559,2066084,46677236.6666667,1790081,37589748
"6067","30194",30,194,2014,0,0,"Veracruz","not_subject",0,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,212,162,30,10851,0.7279,3254,0.3352,515034,26501137,530361,27261205
"6068","19013",19,13,2014,0,0,"Nuevo Leon","subject",12,1,0,3,0,0,0,0,"NL",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,51,41,19,10864,0.7963,4175,-1.3937,1787367,112150125,3378487,98862054
"6069","15006",15,6,2014,0,0,"Estado de Mexico","subject",0,0,0,0,0,0,0,0,"EDOMEX",2017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,125,108,15,10886,0.8171,4545,-1.142,1614910,43212970,1213000,41629000
"6070","7024",7,24,2014,0,0,"Chiapas","subject",0,0,0,1,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,118,87,7,10936.2,0.6387,2715,1.5105,14041,79288945,12396,80480109
"6071","20377",20,377,2014,0,0,"Oaxaca","not_subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,10972.6,0.6951,2906,1.5649,11304,63917077,12232,57490272
"6072","16001",16,1,2014,0,0,"Michoacan","subject",4,0,0,1,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,113,98,16,10987,0.7452,3734,-0.2129,1464855,37196063,1823941,38340987
"6073","5023",5,23,2014,0,0,"Coahuila","subject",2,0,0,3,0,0,0,0,"COAH",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,38,36,5,10991,0.78,3671,-0.6329,2602386,35705123,1936032,40878677
"6074","15012",15,12,2014,0,0,"Estado de Mexico","not_subject",0,0,0,0,0,0,0,0,"EDOMEX",2017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,125,108,15,11019,0.8097,4313,-0.9067,2045573,50573959,1771620,43961630
"6075","29029",29,29,2014,0,0,"Tlaxcala","subject",0,0,0,1,0,0,0,0,"TLX",2017,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,60,57,29,11048,0.8225,4109,-0.8534,467490,33679668,465832,28733510
"6076","20136",20,136,2014,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,11076.6,0.6743,3200,0.5462,47792,40478985,51922,42572893
"6077","21107",21,107,2014,0,0,"Puebla","not_subject",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,217,134,21,11083.4,0.6336,3202,1.8472,126854,52829410,126854,52829410
"6078","30180",30,180,2014,0,0,"Veracruz","subject",1,0,0,1,0,0,0,1,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,162,30,11105.6,0.6702,3434,1.2951,364662,44759539,269137,41896065
"6079","13032",13,32,2014,0,0,"Hidalgo","subject",2,0,0,1,0,1,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,84,83,13,11111.4,0.6915,3560,0.3356,179272,47808629,170686,59001826
"6080","13065",13,65,2014,0,0,"Hidalgo","subject",2,1,0,1,0,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,84,83,13,11112,0.8276,3780,-1.0648,682715.5,38855283.5,711836,41048558
"6081","8008",8,8,2014,0,0,"Chihuahua","subject",0,1,0,0,1,0,0,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,67,61,8,11151.6,0.4734,4552,3.9467,176084,74781937,155030.5,69403414
"6082","12069",12,69,2014,0,0,"Guerrero","subject",1,0,0,1,1,1,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,81,50,12,11152,0.628,2531,2.5033,45477,44558663,83238,49097991
"6083","7067",7,67,2014,0,0,"Chiapas","subject",0,0,0,1,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,118,87,7,11162.8,0.6403,3112,1.217,18200,61250319,13427,62556799
"6084","11024",11,24,2014,0,19,"Guanajuato","subject",3,0,0,3,0,0,0,0,"GTO",2017,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,46,44,11,11169,0.7618,3856,-0.295,1334536,73336554,1247515,70151391
"6085","17027",17,27,2014,0,0,"Morelos","subject",0,0,0,1,0,0,0,0,"MOR",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,33,29,17,11182.6,0.7478,4267,-0.2273,1973076,88466943,1842939,83208182
"6086","18003",18,3,2014,0,0,"Nayarit","not_subject",0,0,0,0,0,0,0,0,"NAY",2016,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,20,19,18,11188,0.8126,4080,-0.6466,1448099,57818115,1530250,43429758
"6087","13042",13,42,2014,0,3,"Hidalgo","subject",4,1,1,1,0,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,84,83,13,11209,0.7559,3944,0.1648,634477,47813302,665631,58293848
"6088","30150",30,150,2014,0,0,"Veracruz","subject",1,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,212,162,30,11212.6,0.7645,4115,0.2538,990796,46529892,983955,44048897
"6089","24031",24,31,2014,0,0,"San Luis Potosi","subject",0,0,0,0,0,0,0,0,"SLP",2017,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,58,56,24,11213.4,0.6435,2943,2.2348,215739,83784910,146907,67532258
"6090","20525",20,525,2014,0,0,"Oaxaca","not_subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,100,20,11218,0.7753,4019,-0.0621,104054,30940140,131805,26692957
"6091","31091",31,91,2014,0,0,"Yucatan","subject",0,1,0,0,0,0,0,0,"YUC",2017,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,106,67,31,11279.4,0.7541,4342,0.3289,185525,48751170,522594,38815866
"6092","13007",13,7,2014,0,0,"Hidalgo","subject",4,4,4,4,0,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,84,83,13,11294,0.7735,4120,-0.2593,426703,51372594,398265,41463435
"6093","10018",10,18,2014,0,0,"Durango","subject",0,1,0,0,0,0,0,1,"DGO",2017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,39,34,10,11320,0.8358,4533,-0.9389,1224979,38322284,1164943,31136650
"6094","21157",21,157,2014,0,0,"Puebla","subject",2,4,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,217,134,21,11328,0.7292,3169,0.2114,440985.333333333,32837252,418893.5,32282219
