"","ID_ENTIDAD","year","m_total_egresos","m_poblacion","m_legislativo","m_pres_poder_leg","m_ase_budget","m_por_efs","ase_budget_perc","ase_growth"
"194",18,2015,23.7771552410096,13.9819144312859,268598438.99999,277929165.077328,39945576.0110291,0.183510846154844,0.148718570963216,-0.202300548545703
"195",18,2016,23.8092867588108,14.0356112043355,271561439.000003,271561439.099992,44194587.6699989,0.162742501,0.162742500675873,0.106370018492077
"196",18,2017,23.8289124869867,14.0533137994139,284185540.000014,277184439.000005,49817588.0000025,0.179727218,0.175299517350531,0.127232781805558
"197",18,2018,24.0837339398942,14.0705548761051,342614411.999988,315274999.999996,50308312.9999994,0.159569623,0.146836534710633,0.00985043675733204
"198",18,2019,23.9859262630689,14.0550359905277,358403346.999992,337168852.50001,50208967.5500026,0.148913422,0.140090677082889,-0.00197473228722245
"199",19,2009,24.6986666025898,15.3334086299234,305809243.99999,272016250.271937,107371697.831593,0.390079074280447,0.351106776326215,NA
"200",19,2010,24.8066058870046,15.3531211571025,312147845.999991,282056834.542084,73397762.5328014,0.340470110482804,0.235137815215945,-0.316414250541871
"201",19,2011,24.9955488819094,15.3729532876395,350639820.999999,380452274.68342,102779126.683927,0.315025935888322,0.29311880889857,0.400303267255533
"202",19,2012,25.1035551541328,15.3923997411767,379164916.99999,338828045.720114,90419905.799734,0.323984561147509,0.238471181656652,-0.120250300649092
"203",19,2013,25.4041458447703,15.4114752325891,419535604.000002,415912802.277395,134939794.937941,0.303496995737372,0.321640865879741,0.492368231800765
"204",19,2014,25.1892058473798,15.4301936503596,454716152.99999,438218578.153306,149638667.378603,0.301351020865572,0.329081486090524,0.108929114998448
"205",19,2015,25.1849290045083,15.448568117323,477184343.000012,465775997.675445,114801094.480498,0.29670354533134,0.240580178634434,-0.232811301439633
"206",19,2016,25.268961345368,15.4560168920085,488200986.000016,488672463.000009,186552672,0.381754009,0.382122685839872,0.625007782758472
"207",19,2017,25.5029518935541,15.469824657132,534999000.000023,534999000.000023,207998999.999994,0.388783904,0.388783904268952,0.114961248048993
"208",19,2018,25.4234844417642,15.4833340809576,566039785.000024,556114723.000013,206114723.000007,0.370633458,0.364134692405055,-0.00905906759160947
"209",19,2019,25.417745694966,15.5262672893929,593119616.750809,578115632.999986,228115633.000002,0.394584785,0.384603082679427,0.106741089039009
"210",20,2009,24.6668340393591,15.1353803003823,269934999.999998,303548438.967135,59367188.6830182,0.295812462569128,0.219931423057472,NA
"211",20,2010,24.6689457601298,15.151027807241,271159000.000007,245819393.849657,66428367.6144633,0.250830949155311,0.244979394430801,0.118940766576418
"212",20,2011,24.7470037798621,15.1597184275077,499237999.999976,432482047.450827,77871427.836357,0.231469489782108,0.155980570061495,0.172261650147824
"213",20,2012,24.7713578525225,15.1683341711509,617917999.999972,532345676.568998,100516539.363641,0.231525935282254,0.162669705953939,0.290801288180718
"214",20,2013,24.818668554791,15.1768763174006,668389401.999985,611902708.760798,110216357.369237,0.22423556876381,0.164898421548042,0.0964997210111317
"215",20,2014,24.9253183224131,15.1853461129814,695211312.999991,493045174.901563,172892941.652812,0.325565138640907,0.248691208586265,0.568668623964784
"216",20,2015,24.9746492969189,15.1937447732053,777476656.999974,707237271.394556,84819137.0995293,0.153041433772898,0.10909541313667,-0.509412378037646
"217",20,2016,24.979379344295,15.2111008494779,807186963.000021,676300000.000022,71299999.9999983,0.105426586,0.0883314563642135,-0.159387816969503
"218",20,2017,25.0769580121018,15.2170621877538,816380770.000028,468597350,71299999.9999983,0.152156217,0.0873366970659976,0
"219",20,2018,25.2225889449022,15.2227524882332,1021412773.00001,472597349.900009,75299999.9999985,0.159332252,0.0737214199689648,0.0561009817671846
"220",20,2019,25.1803814028667,15.2315435595228,810897197.707193,499975972.799991,97706118.0000034,0.195421627,0.120491374586405,0.297558007968199
"221",21,2009,24.656751401026,15.5560626589376,237436799.999994,237658584.817029,64753399.0346856,0.367843253904913,0.272718462490596,NA
"222",21,2010,24.7213086215602,15.5698846554358,276519499.999992,275919589.374887,94547404.2442804,0.388859474981058,0.341919482149661,0.460114922980883
"223",21,2011,24.8276203092699,15.5832573159167,312613326.999995,302053627.724314,81838662.3272883,0.328180437907751,0.261788782687725,-0.134416613746018
"224",21,2012,24.9016848346478,15.5964535056376,329600052.999984,275394257.413264,143889838.919558,0.433263791877539,0.436558907105408,0.758213475485645
"225",21,2013,25.0601581347378,15.6094778215531,331859183.000011,306288076.041538,161414179.157345,0.459063907905084,0.486393589287356,0.121789977453406
"226",21,2014,25.1863823855857,15.6223346833028,314714397.000013,299093311.043374,126871038.948588,0.441327022604434,0.403130712029622,-0.214003133981706
"227",21,2015,25.1612044950856,15.6350283422152,340986692.999985,272609569.16025,149576144.256676,0.465178149673316,0.438656837135528,0.178962082254949
"228",21,2016,25.2341940151383,15.6488272309001,354405019.999989,282673342.00001,138587971.000003,0.490276055,0.391044040516152,-0.0734620705145147
"229",21,2017,25.2617570705101,15.6582465458951,320852526.000006,299448205.999991,154376218.999998,0.515535628,0.481143847999485,0.113922210463664
"230",21,2018,25.3033683364877,15.6673267725033,330181643.999998,299448205.999991,154376218.999998,0.515535628,0.467549368068441,0
"231",21,2019,25.3100498799705,15.6938274678351,375248237.999996,304220916.999994,154376218.999998,0.507447747,0.411397585296589,0
"232",22,2009,23.7144627188427,14.3932342045531,205223970.000001,202755053.72355,41999275.0692764,0.280043556104508,0.204650923911452,NA
"233",22,2010,23.7601804078638,14.4186985665074,195421000.000004,195905436.944403,33486858.1061894,0.277489868902324,0.171357520973635,-0.202680092669363
"234",22,2011,23.8600270605779,14.441461822973,211867441.000001,199086694.275889,38604712.8541674,0.23806784709355,0.182211635124092,0.152831738700265
"235",22,2012,23.8678272271797,14.4637184253017,226982461.00001,266727228.617992,24787109.6912456,0.143537616888117,0.109202753296628,-0.35792529308841
"236",22,2013,23.9784902722729,14.4854904370552,271270584.000013,275186983.031744,28195445.0816267,0.124847641028966,0.103938453870934,0.13750434935078
"237",22,2014,24.0796724172554,14.5067985112318,332860577.00001,343683869.711567,45728740.486413,0.16513777066202,0.137381064764577,0.621848506169236
"238",22,2015,24.150422831532,14.5276620080019,356860560.000012,375074063.404797,31210869.3832909,0.0684392989111234,0.0874595651121823,-0.317478044413573
"239",22,2016,24.2517791866003,14.5255295659053,493162381.000017,372967664.999986,73333689.0000027,0.196622109,0.148700898173334,1.34962019479223
"240",22,2017,24.2813242348108,14.5397435442053,305735034.999994,361027822.000018,77820962.0000016,0.215553919,0.254537272772822,0.0611897895931396
"241",22,2018,24.348856766831,14.5535465733477,322373358.99999,390389115.00001,85015756.0000034,0.21777184,0.263718305581219,0.0924531619128745
"242",22,2019,24.4165505966541,14.6215899166612,381385318.931165,406539189.999985,91086062.9999992,0.224052355,0.238829494683405,0.0714021410336635
"243",23,2009,23.7404381220413,14.0682317074599,321154849.999996,292464713.92784,29878525.9721282,0.111094918779047,0.0930346403678119,NA
"244",23,2010,23.8595453029208,14.0973591486985,335215698.000009,312419425.187383,26303490.8755273,0.0794661411597699,0.0784673600683419,-0.119652324881619
"245",23,2011,24.1214050159703,14.1235648013738,375412899.999984,330746525.606717,44319135.4047301,0.156118071438485,0.118054375341742,0.684914584701172
"246",23,2012,23.9313316622574,14.149101218258,421364619.999993,366097733.416903,38903656.8934491,0.128162675525437,0.0923277727813258,-0.122192783361542
"247",23,2013,24.0776171966045,14.1740017315589,452943291.000002,414584621.96198,60323674.0978672,0.188523459436178,0.133181515868544,0.550591356053859
"248",23,2014,24.0912531824016,14.1982972436385,452645955.000012,392257141.066016,48369635.5041931,0.145380279011229,0.106859754229311,-0.19816496213875
"249",23,2015,24.1727776188266,14.2220164575943,460250016.999996,443537553.934058,100115590.474418,0.225162721833797,0.217524360187952,1.0698024583158
"250",23,2016,24.071183953486,14.2977900767058,472644944.99999,450925030.999996,110157167.999999,0.244291535,0.233065367915869,0.100299838196992
"251",23,2017,24.6237946887378,14.3251353928718,612178073.999997,546029500.000012,110157167.999999,0.201742155,0.179943014424262,0
"252",23,2018,24.2468025799413,14.3516990282003,775970245.00002,629748441.000014,160889983.000007,0.25548294,0.207340402594951,0.460549376142356
"253",23,2019,24.4719241302924,14.3370036810992,713504695.200012,653163066.000011,184304608.000008,0.282172428,0.258308893045677,0.145531900516146
"254",24,2009,24.0113142664819,14.7517988785206,192100274.999994,170450297.524732,53284069.4028179,0.35430684284248,0.277376330683647,NA
"255",24,2010,24.0469044068432,14.7654364326971,197545489.000006,191678657.380586,31390945.744453,0.2417663389346,0.158904897820532,-0.410875593845075
"256",24,2011,24.1380943577269,14.775618499819,220641759.999994,225614630.894401,73808388.1148204,0.324294192653244,0.334516857166216,1.35126360051968
"257",24,2012,24.2071264896047,14.7856979365617,361963534.999988,304493516.849982,65346812.4587563,0.239810083540681,0.180534242099162,-0.114642466421307
"258",24,2013,24.2712524406997,14.795676791227,390188580.000017,331151175.178144,45934446.7449999,0.231656025238839,0.117723708738472,-0.297066757862268
"259",24,2014,24.3543440591748,14.8055570514019,417137671.000018,339618056.929098,66703653.7257723,0.245127077889503,0.159908007267388,0.452148843678698
"260",24,2015,24.4796767118149,14.8153406463347,461843342.999995,366776377.987956,88120883.0470456,0.28406244286212,0.190802540261031,0.321080302577163
"261",24,2016,24.5497248102032,14.8372399110059,508227041.00002,453070533.000014,169553409.999997,0.37423182,0.333617451102903,0.924100214809206
"262",24,2017,24.620418768809,14.8457866762558,312435606.999986,508717382.000014,215649332.000009,0.423907929,0.690220087494761,0.271866676111156
"263",24,2018,24.6154941285511,14.8540104209336,314884257.999993,512804342.999981,219736292.999997,0.428499282,0.697831941157256,0.0189518834215007
"264",24,2019,24.6476062066815,14.861410651344,320138937.000001,595136659.999998,286428042.999986,0.481281128,0.894699175564468,0.303508123712587
"265",25,2009,24.1672431034022,14.8219699839193,163017963.000003,175737765.334294,72018202.0019715,0.409900836303598,0.441780774809277,NA
"266",25,2010,24.202879365996,14.8335492480612,170785631.000007,158296286.91273,45296563.2700473,0.309158103731702,0.265224673790299,-0.371040070275466
"267",25,2011,24.2699864177513,14.8477953484514,240983384.999997,231910127.732197,73666253.6195749,0.354259543008323,0.305690177020195,0.626309995758272
"268",25,2012,24.3888163000166,14.8618413448304,302743395.000013,328763177.868816,65955489.7951237,0.220761525361259,0.217859384826945,-0.10467158903276
"269",25,2013,24.4800015500313,14.8756927808351,397867917.000018,341218417.37174,52594203.6511883,0.266983139554918,0.132190109842875,-0.202580349042048
"270",25,2014,24.5562967518661,14.8893549728766,351202544.999991,341526575.412986,44755228.0888678,0.186820766951152,0.127434236243558,-0.149046378082071
"271",25,2015,24.5886420633322,14.9028330223917,376738399,390846427.988873,57940762.0377849,0.242350629555744,0.153795743124621,0.294614383882377
"272",25,2016,24.6196935958178,14.9174347233094,385988982.000013,383911815.000015,91458659.9999994,0.238228303,0.236946297083673,0.578485625376423
"273",25,2017,24.7028028122334,14.9257029766938,398219085.999989,383911815.000015,91458659.9999994,0.238228303,0.229669202746354,0
"274",25,2018,24.8300106845495,14.933703770596,455206103.99999,407157647.99998,101458660.000004,0.249187656,0.222885104370231,0.109339017212853
"275",25,2019,24.8397962915353,14.9568668329425,484277148.114184,408108993.000017,102410005.000002,0.250937879,0.211469827553903,0.00937667617528646
"276",26,2009,24.3634783327783,14.7744607759366,253168000,251920742.947491,91213310.5320459,0.344547408096175,0.360287676689179,NA
"277",26,2010,24.3866380756524,14.7947685772345,340135999.999997,286847952.949973,55559748.7667332,0.218906109011369,0.163345687509507,-0.390881128613203
"278",26,2011,24.5522933859777,14.8087808493216,424184000.000003,388352766.315249,138162948.427947,0.332021066187334,0.325714662570832,1.48674537762981
"279",26,2012,24.4981572854085,14.8225994877626,363464633.999997,414474329.772225,72661076.760155,0.188988766772709,0.199912371007067,-0.474091443567823
"280",26,2013,24.6682810774398,14.8362297712873,575313195.000029,504053767.806854,123066828.460553,0.204761668495189,0.213912751402385,0.693710497393001
"281",26,2014,24.8245449474474,14.8496767656665,765280331.000002,770070456.951365,85997166.6862857,0.113167752020349,0.112373418213836,-0.301215707254123
"282",26,2015,24.7750543610564,14.8629453350154,718020468.000021,669572832.836396,107130373.29587,0.162529470329687,0.149202394737119,0.245743056706478
"283",26,2016,24.8810172783658,14.9049407472205,794426343.000031,772482652.000013,162482652.000006,0.210338254,0.204528278086065,0.516681469514396
"284",26,2017,24.9177235174364,14.918051659397,790349551.999968,832501079.999975,172140257.8,0.206774816,0.217802689157477,0.0594377657006352
"285",26,2018,25.2372161403882,14.930807122804,772887466.999993,880851640.000012,191907639.999994,0.217866019,0.248299588483295,0.114832999860849
"286",26,2019,24.9903305702978,14.9266283261527,708052633.000025,856929919.299998,205297338.999993,0.239573079,0.289946438204949,0.0697715786614824
"287",27,2009,24.305961472971,14.5988988194009,294886102.999986,257374880.425587,51527765.4978659,0.254146871570988,0.174737856323695,NA
"288",27,2010,24.2806744175361,14.6213625685597,295907650.000008,285888191.067623,63617216.1881487,0.263042455813112,0.214990103122197,0.234620123218492
"289",27,2011,24.3827551555743,14.6352625476603,310816239.000006,314279616.473961,65211642.4061435,0.243875201025755,0.209807707010258,0.025062810250597
"290",27,2012,24.5117620527825,14.6489719631461,315116293.99999,333296848.048269,64573871.348614,0.201231971646256,0.204920762836263,-0.00978001832184192
"291",27,2013,24.4631254644794,14.6624959695444,350943640.000014,353820480.775259,81670449.6681449,0.237345814485079,0.232716711059763,0.264760002187755
"292",27,2014,24.5058648074529,14.6758395150344,386239805.999985,380886754.058354,72592683.9188074,0.224708570471527,0.187947184083896,-0.111151166501758
"293",27,2015,24.5789691730077,14.6890073523159,407935876.000003,403547634.599173,64005071.4015443,0.20753058934131,0.156899834427761,-0.118298595032911
"294",27,2016,24.6150699434362,14.6942491402105,411685102.000006,395216195.000011,69889548.9999984,0.176838778,0.169764581376562,0.0919376772746178
"295",27,2017,24.6534144381018,14.7039528749781,406487809.999992,405455383.999996,71395070.9999973,0.176086134,0.175638898002867,0.0215414467762415
"296",27,2018,24.6377436424459,14.713349925575,399534925.000014,413255384.000003,79195071,0.191637119,0.198218143257432,0.109251239486868
"297",27,2019,24.7460377377394,14.7493944191672,384276089.248165,331749253,81486924.0000041,0.245628056,0.212053068822037,0.0289393389142128
"298",28,2009,24.4588648511747,14.9847958880652,105501462.000002,105497956.841635,56535518.5013763,0.439899146682371,0.535874265907094,NA
"299",28,2010,24.4153052023778,14.9998582432385,146471132.999999,136165257.192386,42907101.098844,0.358608303758983,0.292938958141631,-0.241059386449255
"300",28,2011,24.4002229803163,15.0103970464685,187199101.999997,191861240.312177,65442247.9016296,0.397804434774123,0.349586334562815,0.525207861301837
"301",28,2012,24.4469417075126,15.0208259406284,183041277,195620561.608001,71547316.0271205,0.37733759905865,0.390880773996789,0.0932894012850523
"302",28,2013,24.5153817951894,15.031147194558,202140393.99999,204742076.392749,65633563.0873075,0.355904033219764,0.324692961107569,-0.0826551332487637
"303",28,2014,24.5818954262744,15.041363007561,222599884.999991,214096193.003159,80730603.6728043,0.384441099967801,0.362671362893146,0.230020128046596
"304",28,2015,24.6859695057951,15.051475512218,237546033.000004,221355764.069895,85588667.3338776,0.385522148776567,0.360303500980276,0.0601762335478462
"305",28,2016,24.7211204586635,15.0917932750679,265341164.000007,216605999.999994,76327999.9999985,0.352381744,0.287659852129075,-0.108199690710847
"306",28,2017,24.7689949373602,15.1027038358517,271630087.999987,232191000.000008,76327999.9999985,0.328729365,0.280999798520119,0
"307",28,2018,25.026157526414,15.1132910727708,276266507,238087521.500004,81405699.0800025,0.341915017,0.294663656351229,0.0665247232994987
"308",28,2019,24.824116934898,15.1022359334265,311043320.733385,240975672.300005,84293849.7999981,0.349802322,0.271003568252963,0.0354784831115719
"309",29,2009,23.384482944267,13.9549160890064,196001796.999998,187918306.614979,30322157.7575146,0.210478203256972,0.154703468139707,NA
"310",29,2010,23.5568050073272,13.9724596044231,206187218.999995,202679436.490313,54042366.6597486,0.25973714331589,0.262103378288204,0.782273118289395
"311",29,2011,23.5275957877893,13.9898992324864,226995171.999994,205199312.480467,31538961.4813357,0.204870279871323,0.138941111405385,-0.41640302912888
"312",29,2012,23.6171548592319,14.0070399257873,223675936.999994,217649854.426827,28208097.4893287,0.191190437779281,0.126111453326915,-0.105611086591363
"313",29,2013,23.6647583529716,14.0238917600132,240892307.000008,219993342.678068,34493003.1451081,0.191866052514778,0.143188479427477,0.222805017536438
"314",29,2014,23.6766495399494,14.0404643098763,243901212.999996,222650426.24772,30020809.0626472,0.189546107894448,0.123085935872929,-0.129655108998393
"315",29,2015,23.7923690675824,14.0567666817853,257992198.000008,223886771.343929,27855353.612107,0.166820866993918,0.107969751907405,-0.0721318151693157
"316",29,2016,23.8145542912258,14.0746238159399,283960366.000011,234978999.999998,44787999.9999989,0.190604267,0.157726237048156,0.607877631843534
"317",29,2017,23.8191156395532,14.087876292876,273553568.000009,219999999.999992,49999999.9999989,0.227272727,0.182779557092077,0.116370456372246
"318",29,2018,23.866579059054,14.1007966982114,300013813.999992,241699999.999997,63200000.000001,0.261481175,0.210656966615553,0.264000000000047
"319",29,2019,23.869573992158,14.1260398828396,357630351,307504799.999996,72360000.0000023,0.2353134,0.20233182054507,0.144936708860778
"320",30,2009,25.1400723886939,15.8352814445317,380950000.000003,420023575.347887,148803162.503525,0.357860674048482,0.390610742888893,NA
"321",30,2010,25.311515976764,15.849326136606,400000000.000018,372029590.074668,130333914.792296,0.367590822636389,0.325834786980725,-0.12411865044059
"322",30,2011,25.3042544085096,15.8615318373025,474999999.999993,430304930.231284,92387861.5106077,0.315639388358771,0.194500761074966,-0.291144889970965
"323",30,2012,25.4757508999167,15.8735903535536,500999999.999981,637547732.048945,125834921.799657,0.208908693715486,0.251167508582159,0.362028731287487
"324",30,2013,25.442041756494,15.8855051928018,541800000.000018,694340556.581621,97180776.9380856,0.194001950569787,0.179366513359325,-0.227712183961078
"325",30,2014,25.4415259762562,15.8972797385895,577300000.000022,727408887.795866,141138239.441621,0.206021584693535,0.244479888171861,0.452326724363821
"326",30,2015,25.4631151491358,15.9089172563271,616000000.000003,715703265.205932,102947995.775061,0.145173135063669,0.167123369764709,-0.270587502137266
"327",30,2016,25.3463568994163,15.908132163498,751900000.000035,851900000.000026,175000000.000002,0.205423172,0.232743715919662,0.699887391517287
"328",30,2017,25.7001071865495,15.9152402731368,676899999.999975,855899999.999968,178999999.999995,0.209136581,0.264440833210225,0.0228571428571024
"329",30,2018,25.6411834383211,15.9221199217403,732184999.999994,925809300.000038,193624299.999993,0.209140587,0.264447236695636,0.0816999999999914
"330",30,2019,25.6039221407022,15.9542166204718,871538664.208506,981357857.999966,205241757.999998,0.209140587,0.235493577541267,0.0600000000000285
"331",31,2009,23.7893465370606,14.472124036122,116317728.999995,124724055.406171,30884263.8738614,0.337109298244174,0.265516393239269,NA
"332",31,2010,23.8037155497547,14.4861958485211,120049159.000001,117198992.296513,27782299.3284057,0.332962553556855,0.23142435615401,-0.100438351327551
"333",31,2011,23.9078453314241,14.5005734485333,143915942.999999,135655220.084331,53464334.076117,0.348848380975229,0.37149695135665,0.924402780494594
"334",31,2012,23.9617415951188,14.5147472596973,163292213.999997,165668641.427089,37118820.5671415,0.311390704046979,0.227315311966695,-0.305727431032889
"335",31,2013,24.13130569432,14.5287229783935,166282292.999998,144988762.191599,42108213.6904164,0.33496709612377,0.253233299413408,0.134416801154819
"336",31,2014,24.1686975520246,14.5425060654502,174651186.000006,177331880.050904,42961328.0969584,0.295574719473832,0.245983603552264,0.0202600474295618
"337",31,2015,24.2656223140759,14.5561017589533,187241631.000005,194043639.150651,57817961.6598646,0.333507848647604,0.308787962116518,0.345814112854627
"338",31,2016,24.2968261495411,14.5790591590733,192542136.00001,192561311.999997,59633243.9999989,0.30968445,0.309715292656751,0.0313965122259658
"339",31,2017,24.401095631706,14.5915450019947,207741052.000009,206978235.999996,65211236.0000004,0.315063251,0.313906352991788,0.0935382955185465
"340",31,2018,24.4071338924271,14.6037940854932,266468453.000013,215257372.99999,67819692.9999981,0.315063275,0.254513028602282,0.0400001159309057
"341",31,2019,24.532791728539,14.6192442747174,267177459.739922,209230166.999997,69220554.0000034,0.330834482,0.259080814928717,0.0206556670789615
"342",32,2009,23.7785471763727,14.1980978191317,219395330.000009,195036523.407727,28763137.5718487,0.195304592908578,0.131101867901416,NA
"343",32,2010,23.8818834041511,14.2147348996029,272707301.00001,222081168.41778,35699898.5763946,0.227462110376904,0.130909214551587,0.241168439542391
"344",32,2011,23.9604833989223,14.2265442659337,294357747.999995,256177347.034345,66867136.3804112,0.237519598594745,0.227162820869293,0.873034351549249
"345",32,2012,24.0126511501446,14.2382157972919,342328306.999986,318047690.997815,50914765.7753009,0.201425436904926,0.148730808215935,-0.238568173674379
"346",32,2013,23.9749818679877,14.2497526741194,371496517.999984,341825451.581874,58195160.7198015,0.194479800694322,0.156650622280675,0.14299181845657
"347",32,2014,24.0800389102412,14.261157968033,378815758.000016,323601939.12059,38742914.0918669,0.145730125521721,0.102273765738819,-0.3342588350532
"348",32,2015,24.1397477634825,14.2724346467333,400471743,368063737.6734,74128433.3559514,0.210345085147431,0.185102781036792,0.913341706309923
"349",32,2016,24.2637886981535,14.2782488478078,414673503.000002,398494786.999982,106120702.000001,0.266303865,0.25591387255819,0.431578912378041
"350",32,2017,24.4024508908946,14.2857714441166,409576901,406281900.999994,118065245.000006,0.290599322,0.288261483281269,0.112556200391555
"351",32,2018,24.2769540602091,14.2929950196277,453236861.999989,441629067.000019,125662395.000001,0.284542854,0.277255460744064,0.0643470481088228
"352",32,2019,24.2600616788284,14.3190656150995,491260490.150441,441629067.000019,125662395.000001,0.284542854,0.255795850713577,0
