"","ID_ENTIDAD","year","m_total_egresos","m_poblacion","m_legislativo","m_pres_poder_leg","m_ase_budget","m_por_efs","ase_budget_leg_perc","ase_budget_sta_perc","ase_budget_pc","ase_growth","ase_pct_change","ase_growth_pc"
"129",12,2016,61819176207.0007,3588255.10499999,626810870.999983,526380999.999977,97393399.9999952,0.185024535,0.15537924516947,0.00157545612827118,27.1422730965488,0.201346839838199,20.1346839838199,0.182931480342774
"130",12,2017,64705509116.9999,3607209.7560001,655355928.000002,560105899.999987,99364200.0000028,0.177402523,0.151618678880711,0.0015356374033057,27.5460000169727,0.0202354574335396,2.02354574335395,0.0148744697611646
"131",12,2018,71752469081.0001,3625040.00000003,733218343.000014,609313300.000014,106319700.000005,0.174491021,0.1450041464661,0.00148175667488156,29.3292487807042,0.0700000603839395,7.00000603839395,0.0647371220007532
"132",12,2019,69141484878.0005,3643974.00000012,665554738.000025,644639299.999978,120040900.000004,0.186214058,0.180362174808827,0.00173616317630168,32.9423041986578,0.129056045116741,12.9056045116741,0.123189497452475
"133",13,2009,27569795637.9996,2601117.2,175678481.999995,173602233.14528,31989656.400515,0.339833474380045,0.182092058380353,0.0011603153255305,12.2984294596626,NA,NA,NA
"134",13,2010,27396671007.0001,2665018.00000011,165623003.000003,159818884.958044,32082999.1122392,0.318371444062367,0.193711009528299,0.00117105465492656,12.0385675114532,0.00291790291697688,0.29179029169768,-0.0211296856287004
"135",13,2011,31852947441.0006,2703686.20000006,175395874.999996,169715304.789806,41118778.512987,0.358302468642647,0.234434125163935,0.0012908939930645,15.2084137992738,0.281637616518863,28.1637616518863,0.263307597420116
"136",13,2012,37656243099.9997,2742354.40000011,183328783.999992,158398725.448446,60659175.1818165,0.390857607691908,0.330876438812898,0.00161086635808916,22.1193785828024,0.475218315705994,47.5218315705994,0.454417197923605
"137",13,2013,39440449578.9982,2781022.60000012,242269384.000008,172875465.276042,69219572.1134505,0.408858451180181,0.285713246018111,0.00175504013905332,24.8899710895724,0.141122870628813,14.1122870628813,0.125256344630047
"138",13,2014,39590016257.9991,2819690.79999991,255226359.000009,186301140.040499,49328624.6502175,0.364537500542732,0.193274020925933,0.00124598647115359,17.494338262273,-0.287360162103166,-28.7360162103166,-0.297133042086892
"139",13,2015,46138516886.0002,2858359.00000003,259104764.000006,195092960.720373,110190026.134821,0.432528716566599,0.425272096250683,0.00238824378354164,38.5501002969955,1.23379481824525,123.379481824525,1.20357579229675
"140",13,2016,46098966677.001,2913152.42099993,288974138.000014,217690656.000003,87862615.9999978,0.403612252,0.304050101535362,0.00190595630083468,30.1606655960141,-0.202626416546129,-20.2626416546129,-0.217624199064281
"141",13,2017,47928797634.0019,2947205.55400003,257136080.99999,222971553.999991,91978762.0000032,0.412513437,0.357704611668274,0.00191907092479931,31.2088045148962,0.0468475238661857,4.68475238661856,0.034751849741029
